"Postal Areas (UR) by Highest Year of School Completed (HSCP)"
"Counting: Persons, Place of Usual Residence"

,"Highest Year of School Completed (HSCP)","Year 12 or equivalent","Year 11 or equivalent","Year 10 or equivalent","Year 9 or equivalent","Year 8 or below","Did not go to school","Not stated","Not applicable","Total",
,"Postal Areas (UR)",
,"2000, NSW",14925,575,958,253,268,223,4526,1029,22757,
,"2006, NSW",940,3,16,3,6,6,161,20,1155,
,"2007, NSW",4604,163,266,87,117,56,1402,416,7111,
,"2008, NSW",4525,160,335,76,82,23,776,320,6297,
,"2009, NSW",7766,373,774,165,142,68,1313,1018,11619,
,"2010, NSW",17062,788,1714,343,414,148,3750,1186,25405,
,"2011, NSW",11640,674,1368,302,191,62,3000,802,18039,
,"2015, NSW",5539,313,706,147,111,58,646,908,8428,
,"2016, NSW",7163,421,1027,314,426,155,1698,830,12034,
,"2017, NSW",8427,506,1276,340,437,112,2259,1113,14470,
,"2018, NSW",7198,547,1711,477,973,265,1578,2649,15398,
,"2019, NSW",3568,358,1499,393,358,55,743,1925,8899,
,"2020, NSW",4984,376,1363,387,561,142,763,1603,10179,
,"2021, NSW",9332,438,844,177,162,21,1545,1721,14240,
,"2022, NSW",6854,319,822,229,228,39,1396,1706,11593,
,"2023, NSW",6368,391,606,186,86,6,1211,1910,10764,
,"2024, NSW",6020,366,954,285,261,41,1195,1957,11079,
,"2025, NSW",4645,206,494,108,64,9,619,1038,7183,
,"2026, NSW",18179,910,2233,473,444,75,3914,4168,30396,
,"2027, NSW",4737,226,458,121,50,15,938,762,7307,
,"2028, NSW",2924,183,318,86,40,11,525,599,4686,
,"2029, NSW",5608,329,693,196,127,9,782,1657,9401,
,"2030, NSW",8090,526,987,297,169,22,930,2894,13915,
,"2031, NSW",19536,1040,2855,692,618,110,2397,5074,32322,
,"2032, NSW",8981,494,1316,450,685,155,1243,1942,15266,
,"2033, NSW",6882,383,854,191,299,69,949,1337,10964,
,"2034, NSW",11173,696,1785,462,393,52,1710,2820,19091,
,"2035, NSW",16892,1152,3970,1168,1385,275,2929,5464,33235,
,"2036, NSW",10784,1089,4380,1263,1139,239,3304,4699,26897,
,"2037, NSW",8711,450,1137,359,328,100,1323,1434,13842,
,"2038, NSW",5342,275,709,165,166,29,576,1407,8669,
,"2039, NSW",4842,271,700,180,121,16,476,1315,7921,
,"2040, NSW",11372,737,2092,558,813,143,1433,3714,20862,
,"2041, NSW",9146,523,1209,310,229,29,956,2352,14754,
,"2042, NSW",11606,531,1323,268,390,104,1721,1778,17721,
,"2043, NSW",4811,233,529,125,106,24,270,752,6850,
,"2044, NSW",3654,295,909,186,343,108,642,1056,7193,
,"2045, NSW",2881,201,870,215,592,118,556,1217,6650,
,"2046, NSW",12366,873,3609,921,1420,289,1405,4298,25181,
,"2047, NSW",6131,399,1326,366,317,43,999,1798,11379,
,"2048, NSW",4601,270,661,167,303,61,550,1089,7702,
,"2049, NSW",5929,336,1002,253,399,121,842,1572,10454,
,"2050, NSW",4764,180,387,77,94,15,620,567,6704,
,"2052, NSW",1690,25,5,3,0,0,76,12,1811,
,"2060, NSW",8387,439,869,184,97,19,1092,1182,12269,
,"2061, NSW",3877,176,356,85,53,15,732,387,5681,
,"2062, NSW",4340,243,514,121,70,16,439,1038,6781,
,"2063, NSW",3462,219,436,118,82,6,197,1412,5932,
,"2064, NSW",5564,232,579,155,132,32,380,1566,8640,
,"2065, NSW",18371,798,1867,436,287,80,1684,3651,27174,
,"2066, NSW",16409,1007,2450,672,439,68,1170,5409,27624,
,"2067, NSW",14026,719,1563,510,428,193,1564,3620,22623,
,"2068, NSW",8635,591,1488,389,390,70,688,3620,15871,
,"2069, NSW",7758,489,1066,257,185,32,535,2961,13283,
,"2070, NSW",7127,452,910,281,166,25,540,2778,12279,
,"2071, NSW",7324,458,963,315,164,44,562,2329,12159,
,"2072, NSW",4079,243,505,172,73,30,266,1224,6592,
,"2073, NSW",9169,648,1307,412,204,25,464,3506,15735,
,"2074, NSW",11839,933,2122,603,231,33,977,4204,20942,
,"2075, NSW",10906,812,1805,555,224,30,682,3629,18643,
,"2076, NSW",13233,989,2467,746,395,59,1013,4873,23775,
,"2077, NSW",18866,1413,4371,1133,736,198,1636,6546,34899,
,"2079, NSW",3415,324,1205,299,138,11,201,1513,7106,
,"2080, NSW",728,75,298,69,26,3,48,327,1574,
,"2081, NSW",2301,229,926,214,81,4,158,1254,5167,
,"2082, NSW",2425,271,1100,285,93,8,176,1295,5653,
,"2083, NSW",654,79,342,89,39,3,57,283,1546,
,"2084, NSW",1567,176,618,170,62,25,183,735,3536,
,"2085, NSW",5003,517,1791,451,204,25,514,2201,10706,
,"2086, NSW",6216,630,2057,495,230,29,408,3127,13192,
,"2087, NSW",5992,529,1652,487,252,35,472,2872,12291,
,"2088, NSW",16631,972,2139,544,224,27,1897,5019,27453,
,"2089, NSW",7579,367,758,143,76,17,1025,1117,11082,
,"2090, NSW",8413,461,939,174,87,15,1128,1805,13022,
,"2092, NSW",3426,269,754,209,93,12,236,1730,6729,
,"2093, NSW",11378,882,2558,615,321,33,898,4927,21612,
,"2094, NSW",3281,199,580,123,66,8,285,948,5490,
,"2095, NSW",9140,561,1317,334,185,19,1563,1956,15075,
,"2096, NSW",7658,567,1744,382,202,25,755,2543,13876,
,"2097, NSW",6575,701,2475,592,273,40,697,3034,14387,
,"2099, NSW",17194,1675,6183,1518,1086,234,2053,6743,36686,
,"2100, NSW",8581,915,3187,806,572,162,1115,4107,19445,
,"2101, NSW",7784,867,3321,832,390,31,1511,3245,17981,
,"2102, NSW",2686,274,1008,265,117,13,322,1458,6143,
,"2103, NSW",4651,534,1847,445,270,36,584,1797,10164,
,"2104, NSW",1501,163,563,160,63,3,214,426,3093,
,"2105, NSW",999,79,257,57,10,0,89,343,1834,
,"2106, NSW",4493,469,1436,268,105,9,529,1728,9037,
,"2107, NSW",7168,741,2243,518,166,11,569,3048,14464,
,"2108, NSW",1068,88,252,57,19,0,144,271,1899,
,"2109, NSW",1055,40,73,49,21,0,485,64,1787,
,"2110, NSW",5065,462,1099,480,201,28,549,1923,9807,
,"2111, NSW",7015,496,1776,494,511,80,588,2465,13425,
,"2112, NSW",13691,981,4003,1047,1132,226,1564,5128,27772,
,"2113, NSW",8958,594,2207,578,573,164,896,2829,16799,
,"2114, NSW",12363,721,2299,597,543,187,1195,3572,21477,
,"2115, NSW",3926,399,1539,518,459,128,694,1807,9470,
,"2116, NSW",2706,257,890,294,212,209,330,1319,6217,
,"2117, NSW",9105,774,2828,773,646,183,1153,3556,19018,
,"2118, NSW",11508,891,2769,760,553,153,977,3958,21569,
,"2119, NSW",6390,489,1151,351,131,26,339,2026,10903,
,"2120, NSW",10575,781,2556,648,312,138,636,3979,19625,
,"2121, NSW",14822,850,2581,821,391,98,821,4235,24619,
,"2122, NSW",17080,870,2764,926,808,272,1668,4156,28544,
,"2125, NSW",9168,681,2013,515,250,58,369,2913,15967,
,"2126, NSW",10546,865,2219,588,304,65,641,3550,18778,
,"2127, NSW",4941,241,591,117,96,25,602,1531,8144,
,"2128, NSW",873,58,195,56,62,35,1472,411,3162,
,"2129, NSW",0,0,0,3,0,0,0,0,3,
,"2130, NSW",3892,225,611,161,199,39,503,956,6586,
,"2131, NSW",12577,691,1972,677,909,284,2029,3050,22189,
,"2132, NSW",5273,367,1082,322,575,189,774,1799,10381,
,"2133, NSW",4888,414,1566,371,644,169,668,2023,10743,
,"2134, NSW",7532,385,870,332,562,240,1060,1488,12469,
,"2135, NSW",13913,653,1751,529,705,257,2104,3184,23096,
,"2136, NSW",3292,229,881,244,339,70,474,1188,6717,
,"2137, NSW",11856,911,3314,761,1018,237,1560,4362,24019,
,"2138, NSW",7929,359,1258,327,350,103,1051,2141,13518,
,"2139, NSW",19,3,10,4,7,0,13,0,56,
,"2140, NSW",7360,364,912,244,296,154,1174,2008,12512,
,"2141, NSW",12321,898,2682,926,1498,807,1756,4590,25478,
,"2142, NSW",9422,769,2705,807,1137,612,2436,4636,22524,
,"2143, NSW",2856,330,1012,342,499,211,611,1598,7459,
,"2144, NSW",13666,1185,3249,1166,2352,1387,2987,7130,33122,
,"2145, NSW",31318,2537,11122,3230,3302,929,4355,14520,71313,
,"2146, NSW",6551,642,3002,733,609,124,835,3189,15685,
,"2147, NSW",13194,1566,7270,2003,1581,239,2007,7213,35073,
,"2148, NSW",22663,2507,10627,3141,3015,653,3649,12415,58670,
,"2150, NSW",14770,644,1793,482,635,319,2521,3648,24812,
,"2151, NSW",9838,854,2721,842,592,176,1619,3580,20222,
,"2152, NSW",4705,429,1746,490,338,53,594,1867,10222,
,"2153, NSW",24975,2172,8991,2024,1153,197,1908,11031,52451,
,"2154, NSW",19295,1696,5602,1446,707,110,1719,7338,37913,
,"2155, NSW",19635,1790,6679,1420,732,168,1424,12180,44028,
,"2156, NSW",5567,613,2472,563,289,32,426,2384,12346,
,"2157, NSW",1384,189,792,209,145,23,166,801,3709,
,"2158, NSW",3719,408,1508,391,267,55,392,1548,8288,
,"2159, NSW",1916,274,940,208,143,17,181,870,4549,
,"2160, NSW",12612,1297,4920,1308,2069,776,2849,7013,32844,
,"2161, NSW",9431,1239,4557,1442,1947,860,2189,6603,28268,
,"2162, NSW",5789,775,2958,1003,1241,486,1077,3659,16988,
,"2163, NSW",2621,396,1265,506,797,314,1076,1779,8754,
,"2164, NSW",6057,846,3266,1016,1681,561,1356,3583,18366,
,"2165, NSW",13824,1780,5232,2092,3597,2003,2553,8433,39514,
,"2166, NSW",16480,2151,6052,2454,4646,3564,4023,10354,49724,
,"2167, NSW",3033,356,1285,378,257,43,777,1426,7555,
,"2168, NSW",13327,2110,6852,2434,2636,1201,3302,10049,41911,
,"2170, NSW",34591,4297,15315,4703,5324,1642,7728,21443,95043,
,"2171, NSW",9815,1097,3927,819,930,446,1005,6352,24391,
,"2172, NSW",1004,89,421,77,52,11,62,544,2260,
,"2173, NSW",5775,727,2214,441,241,34,394,3431,13257,
,"2174, NSW",102,18,88,25,46,14,40,91,424,
,"2175, NSW",461,70,440,131,226,36,227,346,1937,
,"2176, NSW",17938,2039,7649,2085,3682,1804,2219,8647,46063,
,"2177, NSW",5694,732,2136,596,1062,921,950,3096,15187,
,"2178, NSW",1452,203,1091,300,334,79,371,994,4824,
,"2179, NSW",1207,202,1287,418,574,120,561,1036,5405,
,"2190, NSW",8777,1022,3685,1091,1592,678,1759,6107,24711,
,"2191, NSW",2456,233,951,258,401,112,389,1240,6040,
,"2192, NSW",5305,465,1445,433,993,395,1118,2421,12575,
,"2193, NSW",6567,542,1797,483,1013,285,889,2410,13986,
,"2194, NSW",10625,627,2119,712,1183,626,1726,3602,21220,
,"2195, NSW",10681,838,2274,697,1375,636,2485,6221,25207,
,"2196, NSW",10856,1202,4182,1203,1935,932,2490,6799,29599,
,"2197, NSW",2717,350,1598,435,533,176,634,1734,8177,
,"2198, NSW",3039,367,1827,509,489,116,510,1812,8669,
,"2199, NSW",5694,706,2392,802,1198,398,1247,3566,16003,
,"2200, NSW",15959,1555,4950,1473,2551,1082,3555,9485,40610,
,"2203, NSW",6703,512,1274,303,681,229,1027,2250,12979,
,"2204, NSW",12349,895,2513,728,1763,643,2010,3711,24612,
,"2205, NSW",6023,489,1669,417,704,308,987,2251,12848,
,"2206, NSW",7760,640,2657,693,1699,470,959,3439,18317,
,"2207, NSW",11998,1056,3842,1104,1784,427,1849,5476,27536,
,"2208, NSW",4910,457,1698,477,940,243,730,2061,11516,
,"2209, NSW",6514,525,2092,656,812,217,1241,2562,14619,
,"2210, NSW",11214,1109,5182,1685,1413,345,1922,5144,28014,
,"2211, NSW",6317,665,3253,958,789,155,1147,2927,16211,
,"2212, NSW",5376,614,2743,887,749,181,1001,2748,14299,
,"2213, NSW",7295,861,4664,1257,876,160,1151,4112,20376,
,"2214, NSW",1275,183,1143,253,107,10,128,745,3844,
,"2216, NSW",12629,948,3206,842,1451,417,2552,4014,26059,
,"2217, NSW",11644,875,3052,905,1195,230,1696,4028,23625,
,"2218, NSW",7787,530,1853,458,720,228,985,2614,15175,
,"2219, NSW",5075,572,2290,655,754,121,857,2115,12439,
,"2220, NSW",15852,940,2840,868,1287,507,1607,4531,28432,
,"2221, NSW",7532,649,2390,632,666,152,779,2986,15786,
,"2222, NSW",5867,467,1628,431,507,113,612,2066,11691,
,"2223, NSW",9607,831,3238,914,736,101,800,3578,19805,
,"2224, NSW",5503,635,2882,792,458,87,744,2328,13429,
,"2225, NSW",2375,217,1042,218,116,4,184,1271,5427,
,"2226, NSW",5153,505,2322,569,265,17,523,2519,11873,
,"2227, NSW",5838,616,3102,708,315,27,590,2852,14048,
,"2228, NSW",7132,820,3726,977,587,88,1093,3179,17602,
,"2229, NSW",11188,1298,5989,1573,727,60,1327,5140,27302,
,"2230, NSW",12570,1367,5608,1166,557,46,1543,4120,26977,
,"2231, NSW",600,134,642,144,82,0,92,519,2213,
,"2232, NSW",13061,1462,6680,1548,770,76,1837,5827,31261,
,"2233, NSW",10553,1452,7607,1633,625,34,1006,6395,29305,
,"2234, NSW",13489,1463,6476,1350,709,110,1137,6095,30829,
,"2250, NSW",22072,3560,15607,4381,2336,146,4827,12705,65634,
,"2251, NSW",10909,1688,7792,2181,1015,58,2026,6166,31835,
,"2256, NSW",4277,782,3902,1352,850,41,1450,2321,14975,
,"2257, NSW",7589,1510,7482,2523,1313,60,2278,4892,27647,
,"2258, NSW",1718,275,1311,346,145,3,240,1070,5108,
,"2259, NSW",12756,2976,15195,4968,2510,187,3634,11768,53994,
,"2260, NSW",8711,1213,4676,1198,488,21,1284,4197,21788,
,"2261, NSW",13355,2742,14423,4403,2489,141,3659,9790,51002,
,"2262, NSW",3963,1182,5911,2042,1168,47,1413,4426,20152,
,"2263, NSW",4682,1350,6640,2308,1495,65,2006,3832,22378,
,"2264, NSW",3485,750,3806,1257,738,69,752,2264,13121,
,"2265, NSW",1820,299,1233,385,269,16,427,941,5390,
,"2267, NSW",769,164,783,264,133,0,140,414,2667,
,"2278, NSW",492,175,915,276,110,3,119,595,2685,
,"2280, NSW",7373,1395,7692,2317,1143,48,1649,4977,26594,
,"2281, NSW",3099,731,4118,1463,778,31,1005,2192,13417,
,"2282, NSW",4982,777,3740,1094,503,12,666,2687,14461,
,"2283, NSW",6233,1370,6553,2415,1167,80,1298,3961,23077,
,"2284, NSW",2501,566,3112,1187,642,32,610,1814,10464,
,"2285, NSW",7193,1459,8014,2622,1337,60,1358,5754,27797,
,"2286, NSW",603,198,1105,400,157,6,218,762,3449,
,"2287, NSW",9973,1672,8610,2811,1379,105,2051,6672,33273,
,"2289, NSW",7245,917,4304,1231,633,44,811,3670,18855,
,"2290, NSW",10033,1678,8431,2721,1395,85,1803,6033,32179,
,"2291, NSW",6502,628,2432,699,339,31,565,2203,13399,
,"2292, NSW",921,114,591,145,113,11,124,415,2434,
,"2293, NSW",921,97,425,124,106,8,170,275,2126,
,"2294, NSW",753,67,366,155,94,3,143,295,1876,
,"2295, NSW",1327,268,1616,574,316,399,517,805,5822,
,"2296, NSW",822,84,313,97,73,5,141,271,1806,
,"2297, NSW",621,64,324,111,50,5,138,304,1617,
,"2298, NSW",3355,465,2026,693,441,40,948,1475,9443,
,"2299, NSW",4141,470,2168,788,538,33,724,1830,10692,
,"2300, NSW",5827,449,1381,416,191,19,764,1037,10084,
,"2302, NSW",296,32,80,36,25,5,65,56,595,
,"2303, NSW",3646,404,1658,562,480,68,739,1447,9004,
,"2304, NSW",4976,744,3417,1252,895,88,1292,2304,14968,
,"2305, NSW",4761,489,2562,740,388,29,598,2373,11940,
,"2306, NSW",342,142,778,472,336,11,339,678,3098,
,"2307, NSW",1065,206,982,358,237,8,236,611,3703,
,"2308, NSW",595,0,5,0,0,0,50,4,654,
,"2311, NSW",202,54,234,76,77,8,44,142,837,
,"2312, NSW",299,74,459,160,74,0,97,342,1505,
,"2314, NSW",114,7,15,3,0,0,30,0,169,
,"2315, NSW",3980,819,3504,1060,569,52,1279,2116,13379,
,"2316, NSW",1410,326,1566,503,232,19,356,1114,5526,
,"2317, NSW",1708,363,1731,532,284,9,566,979,6172,
,"2318, NSW",3061,703,3203,855,361,27,568,2614,11392,
,"2319, NSW",1360,395,1993,660,362,9,319,1220,6318,
,"2320, NSW",7681,1628,8037,2377,1293,51,1657,6565,29289,
,"2321, NSW",2776,604,3317,954,505,12,495,2264,10927,
,"2322, NSW",3642,857,5013,1707,837,32,954,3640,16682,
,"2323, NSW",6830,1396,6693,2110,1146,46,1339,5176,24736,
,"2324, NSW",5064,1356,6556,2372,1191,52,1500,4444,22535,
,"2325, NSW",5098,1478,7319,2731,1608,162,2463,5363,26222,
,"2326, NSW",1089,377,2282,845,543,24,464,1546,7170,
,"2327, NSW",1140,392,2277,927,489,14,538,1584,7361,
,"2328, NSW",556,152,730,224,151,9,168,562,2552,
,"2329, NSW",495,100,543,164,174,10,188,467,2141,
,"2330, NSW",5043,1403,5845,1605,865,55,1104,4540,20460,
,"2333, NSW",2764,796,3608,1123,651,21,1235,3043,13241,
,"2334, NSW",438,141,741,238,134,9,144,640,2485,
,"2335, NSW",1268,316,1573,442,233,8,254,1335,5429,
,"2336, NSW",445,118,761,242,147,3,120,506,2342,
,"2337, NSW",1999,438,2018,643,451,15,502,1670,7736,
,"2338, NSW",377,76,433,144,98,4,136,267,1535,
,"2339, NSW",150,32,199,51,37,3,56,141,669,
,"2340, NSW",11964,2531,11978,3819,2341,113,3245,9707,45698,
,"2341, NSW",289,95,531,205,172,3,118,314,1727,
,"2342, NSW",168,24,161,43,26,0,29,105,556,
,"2343, NSW",1048,271,1233,455,322,22,296,881,4528,
,"2344, NSW",204,41,200,57,22,3,44,164,735,
,"2345, NSW",193,35,232,67,44,3,45,150,769,
,"2346, NSW",536,139,783,347,233,16,206,550,2810,
,"2347, NSW",400,102,480,192,211,10,165,320,1880,
,"2350, NSW",9745,1170,4581,1416,936,83,1669,4875,24475,
,"2351, NSW",807,10,4,0,0,0,35,3,859,
,"2352, NSW",574,135,842,261,162,10,202,626,2812,
,"2353, NSW",194,45,352,90,61,0,76,181,999,
,"2354, NSW",928,208,936,305,275,12,187,668,3519,
,"2355, NSW",187,35,223,77,60,3,49,131,765,
,"2357, NSW",1087,217,1092,372,345,12,389,848,4362,
,"2358, NSW",1107,205,1093,331,242,17,230,819,4044,
,"2359, NSW",93,38,172,68,63,0,36,136,606,
,"2360, NSW",3334,712,3804,1371,1048,51,1067,3109,14496,
,"2361, NSW",148,38,270,89,96,9,59,176,885,
,"2365, NSW",881,163,902,284,249,7,226,697,3409,
,"2369, NSW",147,52,325,137,134,5,55,319,1174,
,"2370, NSW",1696,394,2131,692,620,29,612,1383,7557,
,"2371, NSW",136,29,238,86,80,7,55,114,745,
,"2372, NSW",1191,281,1385,420,358,21,386,931,4973,
,"2380, NSW",2315,485,2798,922,657,37,780,2145,10139,
,"2381, NSW",382,105,459,154,132,5,122,385,1744,
,"2382, NSW",202,48,332,144,103,0,77,285,1191,
,"2386, NSW",80,12,77,25,15,0,19,72,300,
,"2388, NSW",692,156,772,297,189,20,241,723,3090,
,"2390, NSW",1967,455,2155,733,488,15,661,1771,8245,
,"2395, NSW",137,41,224,94,59,0,58,165,778,
,"2396, NSW",192,54,324,130,111,7,122,224,1164,
,"2397, NSW",115,18,104,40,14,0,26,90,407,
,"2399, NSW",203,38,262,75,67,0,46,185,876,
,"2400, NSW",2405,538,2415,785,634,39,1093,2305,10214,
,"2401, NSW",77,12,102,30,18,3,8,74,324,
,"2402, NSW",436,106,524,161,201,3,123,358,1912,
,"2403, NSW",94,24,177,66,48,0,32,114,555,
,"2404, NSW",367,98,514,201,218,10,100,278,1786,
,"2405, NSW",157,34,129,41,36,6,27,120,550,
,"2406, NSW",194,34,157,43,46,0,55,211,740,
,"2408, NSW",131,24,92,28,17,3,15,113,423,
,"2409, NSW",184,78,221,120,133,8,40,357,1141,
,"2410, NSW",82,24,90,25,32,0,27,70,350,
,"2415, NSW",60,16,96,22,20,0,15,53,282,
,"2420, NSW",977,211,1206,411,271,9,246,736,4067,
,"2421, NSW",396,97,438,120,58,0,102,309,1520,
,"2422, NSW",1152,281,1637,610,406,16,282,834,5218,
,"2423, NSW",684,178,923,342,263,11,296,532,3229,
,"2424, NSW",105,22,152,49,34,0,64,121,547,
,"2425, NSW",324,83,479,196,118,3,82,333,1618,
,"2426, NSW",82,20,146,75,50,0,43,102,518,
,"2427, NSW",477,117,806,328,212,13,202,320,2475,
,"2428, NSW",5148,1263,6678,2647,1486,49,2093,3336,22700,
,"2429, NSW",1857,479,2920,959,623,18,714,1679,9249,
,"2430, NSW",7269,1788,9245,3380,2208,64,2444,6171,32569,
,"2431, NSW",1063,256,1599,518,308,11,428,770,4953,
,"2439, NSW",569,138,750,252,143,7,115,477,2451,
,"2440, NSW",3998,1074,5794,2263,1692,94,2048,4409,21372,
,"2441, NSW",1627,407,1809,604,343,11,316,1183,6300,
,"2443, NSW",1931,494,2639,1084,710,9,781,1200,8848,
,"2444, NSW",12314,2662,11324,3742,2092,73,2984,7428,42619,
,"2445, NSW",1535,367,1698,513,218,9,287,1247,5874,
,"2446, NSW",2800,715,3554,1195,811,33,828,2593,12529,
,"2447, NSW",1429,365,2029,722,549,21,437,1258,6810,
,"2448, NSW",2107,490,2421,958,613,26,696,1391,8702,
,"2449, NSW",507,117,641,233,189,6,156,475,2324,
,"2450, NSW",11253,2298,9549,2991,1913,158,2883,7255,38300,
,"2452, NSW",4011,959,3995,1319,761,27,958,2981,15011,
,"2453, NSW",758,152,704,258,166,3,155,510,2706,
,"2454, NSW",2478,458,1698,507,308,15,305,1580,7349,
,"2455, NSW",701,194,879,341,214,22,203,467,3021,
,"2456, NSW",3825,822,3705,1097,660,67,796,2608,13580,
,"2460, NSW",6134,1526,8364,2815,1880,89,2148,5636,28592,
,"2462, NSW",474,124,778,297,205,9,173,449,2509,
,"2463, NSW",1632,430,2114,742,396,9,493,1329,7145,
,"2464, NSW",1819,469,1905,628,433,13,449,967,6683,
,"2465, NSW",82,23,113,31,5,0,38,63,355,
,"2466, NSW",331,102,550,217,146,9,123,222,1700,
,"2469, NSW",847,248,1212,415,372,20,334,797,4245,
,"2470, NSW",2594,730,4295,1493,1196,46,1046,3148,14548,
,"2471, NSW",479,142,717,211,200,7,247,575,2578,
,"2472, NSW",373,102,515,176,105,3,115,342,1731,
,"2473, NSW",694,174,861,310,245,3,203,479,2969,
,"2474, NSW",1572,402,1785,567,462,6,413,1179,6386,
,"2475, NSW",100,27,127,40,36,0,35,82,447,
,"2476, NSW",236,65,266,89,66,3,64,228,1017,
,"2477, NSW",3455,649,2929,861,654,20,527,2152,11247,
,"2478, NSW",8473,1627,6838,2066,1349,42,1738,4638,26771,
,"2479, NSW",1876,273,877,230,140,10,202,931,4539,
,"2480, NSW",14036,2450,11130,3177,2289,125,2402,8785,44394,
,"2481, NSW",4818,696,1937,484,296,24,813,1632,10700,
,"2482, NSW",2040,351,1199,290,239,14,401,1215,5749,
,"2483, NSW",3476,667,2344,605,398,22,583,1938,10033,
,"2484, NSW",4866,1085,4702,1459,1065,57,1263,3555,18052,
,"2485, NSW",3682,902,3642,1153,928,26,1352,1665,13350,
,"2486, NSW",8334,2121,8211,2586,1759,64,2231,5287,30593,
,"2487, NSW",3644,702,2617,756,508,24,906,2035,11192,
,"2488, NSW",939,192,818,210,112,8,142,680,3101,
,"2489, NSW",1814,383,1640,421,305,10,284,1460,6317,
,"2490, NSW",216,56,167,43,38,0,37,133,690,
,"2500, NSW",17733,1563,6102,1834,1685,260,2757,5148,37082,
,"2502, NSW",2539,557,2536,834,1545,349,1141,2208,11709,
,"2505, NSW",1263,265,1159,370,531,135,401,789,4913,
,"2506, NSW",1634,422,2034,726,629,63,540,1384,7432,
,"2508, NSW",3024,397,2084,474,196,11,454,2011,8651,
,"2515, NSW",4493,462,1958,563,256,14,486,2151,10383,
,"2516, NSW",1961,295,1276,405,202,9,261,1261,5670,
,"2517, NSW",4111,612,3269,1074,601,35,700,2554,12956,
,"2518, NSW",5527,932,4738,1538,1272,120,1150,3337,18614,
,"2519, NSW",6218,781,3418,1052,957,122,915,2779,16242,
,"2525, NSW",3983,468,2245,605,534,69,541,2185,10630,
,"2526, NSW",5173,856,3713,1081,793,74,880,3260,15830,
,"2527, NSW",4763,1240,6235,1660,900,67,995,4755,20615,
,"2528, NSW",4751,1333,6807,2339,1819,177,1837,4219,23282,
,"2529, NSW",6095,1307,6208,1618,1039,116,987,4940,22310,
,"2530, NSW",7044,1771,8720,2588,1573,90,1678,6257,29721,
,"2533, NSW",5473,831,3781,1024,541,26,711,2550,14937,
,"2534, NSW",1780,241,1276,351,177,10,206,950,4991,
,"2535, NSW",2362,354,1831,634,327,8,467,1014,6997,
,"2536, NSW",4532,1035,4714,1544,1041,48,1490,3063,17467,
,"2537, NSW",3198,688,2899,957,660,25,680,1800,10907,
,"2538, NSW",654,126,532,193,111,0,276,371,2263,
,"2539, NSW",4241,916,4949,1653,901,40,1122,2704,16526,
,"2541, NSW",5668,1389,6443,2461,1554,62,1973,4594,24144,
,"2545, NSW",303,54,299,99,58,7,68,178,1066,
,"2546, NSW",2475,632,2290,815,577,32,745,1227,8793,
,"2548, NSW",2201,684,1620,555,353,11,523,927,6874,
,"2549, NSW",1028,332,937,257,157,6,223,688,3628,
,"2550, NSW",4449,1084,4033,1123,870,43,1037,3052,15691,
,"2551, NSW",782,261,978,344,280,10,216,577,3448,
,"2555, NSW",74,16,129,38,32,12,65,87,453,
,"2556, NSW",565,94,661,164,154,21,237,489,2385,
,"2557, NSW",958,175,987,284,275,72,397,853,4001,
,"2558, NSW",3526,638,2706,698,387,73,650,2444,11122,
,"2559, NSW",645,196,561,324,182,47,413,1436,3804,
,"2560, NSW",22044,3943,17144,5253,2938,433,4703,15777,72235,
,"2563, NSW",43,15,81,33,13,0,17,40,242,
,"2564, NSW",4229,652,2715,922,669,128,958,3102,13375,
,"2565, NSW",6172,860,3669,976,655,131,948,3177,16588,
,"2566, NSW",8000,1237,5479,1547,912,191,1470,5208,24044,
,"2567, NSW",10650,1817,8363,1899,794,85,1168,9189,33965,
,"2568, NSW",267,36,241,64,77,0,41,151,877,
,"2569, NSW",366,64,393,93,44,4,39,268,1271,
,"2570, NSW",8976,1498,7415,1916,1081,93,1310,6055,28344,
,"2571, NSW",2990,497,2792,654,300,14,476,2418,10141,
,"2572, NSW",1057,226,1046,277,157,9,328,845,3945,
,"2573, NSW",1034,257,1345,400,219,21,271,958,4505,
,"2574, NSW",1301,300,1574,425,220,14,304,1282,5420,
,"2575, NSW",4036,805,3591,1033,572,32,949,3012,14030,
,"2576, NSW",5247,771,2606,735,381,19,763,2188,12710,
,"2577, NSW",4778,815,3664,954,579,35,954,2871,14650,
,"2578, NSW",881,131,596,155,87,4,182,380,2416,
,"2579, NSW",1022,205,937,263,158,11,269,732,3597,
,"2580, NSW",6903,1358,7332,2332,1649,112,2301,5124,27111,
,"2581, NSW",711,100,464,139,84,8,106,382,1994,
,"2582, NSW",4156,624,2367,566,436,21,795,2548,11513,
,"2583, NSW",954,216,1150,371,355,13,243,696,3998,
,"2584, NSW",155,26,105,33,34,0,26,88,467,
,"2585, NSW",105,20,66,32,29,0,19,69,340,
,"2586, NSW",712,141,717,247,218,7,151,531,2724,
,"2587, NSW",584,180,832,239,229,18,209,537,2828,
,"2588, NSW",83,14,61,28,23,0,27,70,306,
,"2590, NSW",1556,372,2061,669,526,19,576,1331,7110,
,"2594, NSW",2499,640,3124,955,792,37,841,2566,11454,
,"2619, NSW",4395,476,1306,308,142,11,239,2543,9420,
,"2621, NSW",2369,289,884,232,120,6,235,1235,5370,
