"Postal Areas (UR) by Occupation (OCCP)"
"Counting: Persons, Place of Usual Residence"

,"Occupation (OCCP)","Community and Personal Service Workers nfd","Health and Welfare Support Workers nfd","Ambulance Officers and Paramedics","Dental Hygienists, Technicians and Therapists","Diversional Therapists","Enrolled and Mothercraft Nurses","Indigenous Health Workers","Massage Therapists","Welfare Support Workers","Carers and Aides nfd","Child Carers","Education Aides","Personal Carers and Assistants nfd","Aged and Disabled Carers","Dental Assistants","Nursing Support and Personal Care Workers","Special Care Workers","Hospitality Workers nfd","Bar Attendants and Baristas","Cafe Workers","Gaming Workers","Hotel Service Managers","Waiters","Other Hospitality Workers","Protective Service Workers nfd","Defence Force Members, Fire Fighters and Police nfd","Defence Force Members - Other Ranks","Fire and Emergency Workers","Police","Prison and Security Officers nfd","Prison Officers","Security Officers and Guards","Sports and Personal Service Workers nfd","Personal Service and Travel Workers nfd","Beauty Therapists","Driving Instructors","Funeral Workers","Gallery, Museum and Tour Guides","Personal Care Consultants","Tourism and Travel Advisers","Travel Attendants","Other Personal Service Workers","Sports and Fitness Workers nfd","Fitness Instructors","Outdoor Adventure Guides","Sports Coaches, Instructors and Officials","Sportspersons","Total",
,"Postal Areas (UR)",
,"5330, SA",0,0,5,0,0,8,0,0,12,0,8,16,0,29,0,9,0,0,12,0,0,0,5,0,0,0,0,0,3,0,14,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,131,
,"5331, SA",0,0,0,0,0,0,0,0,7,0,4,4,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
,"5332, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
,"5333, SA",0,0,9,0,0,10,0,3,17,0,37,23,0,34,14,42,0,0,20,4,0,0,23,4,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,4,0,269,
,"5340, SA",0,0,0,0,0,0,0,0,7,0,4,7,0,4,0,12,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,
,"5341, SA",0,0,5,4,0,10,0,4,29,0,32,22,0,61,5,38,0,6,24,6,0,0,29,5,0,0,0,0,23,0,0,3,0,0,3,0,0,0,0,0,0,10,0,3,0,6,0,328,
,"5342, SA",0,0,0,0,0,9,0,0,3,0,8,9,0,16,0,0,0,0,5,7,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,
,"5343, SA",0,0,3,0,0,12,9,4,15,0,30,26,0,36,3,23,0,0,15,3,0,0,13,0,0,0,0,0,31,0,0,7,0,0,5,0,0,4,0,0,0,7,0,4,0,0,0,250,
,"5344, SA",0,0,0,0,0,0,0,0,3,0,3,8,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,33,
,"5345, SA",0,0,8,0,0,10,6,0,9,0,15,6,0,38,3,12,0,0,13,6,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,145,
,"5346, SA",0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
,"5350, SA",0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,
,"5351, SA",0,0,0,0,0,10,0,4,11,4,42,17,0,43,7,8,0,3,11,3,0,0,23,0,0,0,0,10,18,0,0,7,0,0,7,0,0,0,0,3,5,5,0,4,0,7,0,252,
,"5352, SA",0,0,5,0,3,9,0,3,14,4,19,18,0,17,6,15,0,7,12,6,0,4,37,0,0,0,0,0,18,0,0,3,0,0,3,0,4,0,0,3,0,4,0,0,0,8,0,222,
,"5353, SA",0,0,0,0,5,7,0,0,12,0,11,13,0,32,0,11,0,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,138,
,"5354, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,
,"5355, SA",0,0,11,3,4,17,0,4,11,7,21,15,0,45,4,22,0,7,16,15,0,3,51,0,0,0,0,3,14,0,0,7,0,0,3,0,0,4,0,6,0,3,0,5,0,5,4,310,
,"5356, SA",0,0,0,0,0,3,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,
,"5357, SA",0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
,"5360, SA",0,0,0,0,0,4,0,6,0,0,6,4,0,9,0,5,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,
,"5371, SA",0,0,8,0,0,0,0,0,5,0,10,0,0,13,5,0,0,0,0,4,0,0,5,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,77,
,"5372, SA",0,0,0,0,0,8,0,0,8,0,20,11,0,18,0,8,0,0,11,4,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,107,
,"5373, SA",0,0,0,0,0,10,0,0,12,0,21,14,0,35,0,13,0,4,12,7,0,0,12,0,0,0,0,7,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,
,"5374, SA",0,0,0,0,5,3,0,0,3,0,8,3,0,4,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,46,
,"5381, SA",0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
,"5400, SA",0,0,0,0,0,4,0,0,0,0,0,0,0,11,4,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
,"5401, SA",0,0,0,0,5,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
,"5410, SA",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
,"5411, SA",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
,"5412, SA",0,0,0,0,0,9,0,0,0,0,0,7,0,10,6,5,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,
,"5413, SA",0,0,0,0,0,7,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,
,"5414, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
,"5415, SA",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
,"5416, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
,"5417, SA",0,0,0,0,5,7,0,0,3,0,0,9,0,6,0,5,0,4,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,71,
,"5419, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
,"5421, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"5422, SA",0,0,0,0,0,10,0,0,4,0,6,9,0,10,0,11,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,
,"5431, SA",0,0,0,0,0,10,0,0,3,0,5,8,0,10,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,
,"5433, SA",0,0,0,0,0,4,0,0,5,0,9,7,0,7,0,5,0,4,9,8,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,74,
,"5434, SA",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
,"5440, SA",0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,29,
,"5451, SA",0,0,0,0,0,6,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,
,"5452, SA",0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
,"5453, SA",0,0,0,0,0,7,0,0,18,0,29,14,0,34,10,9,0,0,9,0,0,0,28,0,0,0,0,3,10,0,0,0,0,0,7,0,5,0,0,0,0,0,0,6,0,0,0,189,
,"5454, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
,"5460, SA",0,0,0,0,0,3,0,0,3,0,4,0,0,6,0,5,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
,"5461, SA",0,0,0,0,0,12,0,0,0,0,15,10,0,24,0,7,0,0,0,4,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,
,"5462, SA",0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
,"5464, SA",0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,
,"5470, SA",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
,"5472, SA",0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
,"5473, SA",0,0,0,0,0,0,5,0,3,0,8,8,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,
,"5480, SA",0,0,0,0,0,4,0,0,4,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,25,
,"5481, SA",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
,"5482, SA",0,0,0,0,0,6,0,0,0,0,6,0,0,8,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,
,"5483, SA",0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
,"5485, SA",0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
,"5490, SA",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
,"5491, SA",0,0,0,0,0,11,0,0,5,0,4,8,0,13,5,4,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,
,"5495, SA",0,0,0,0,0,0,0,0,6,0,3,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,
,"5501, SA",0,0,0,0,0,11,0,0,14,4,45,12,0,65,12,23,0,5,11,8,0,0,15,0,0,0,0,0,12,0,4,18,0,0,5,0,0,0,0,3,0,7,0,0,0,4,0,278,
,"5502, SA",0,0,0,0,0,11,0,0,5,0,8,7,0,11,0,10,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,
,"5510, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
,"5520, SA",0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,
,"5521, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
,"5522, SA",0,0,0,0,0,8,0,0,0,0,10,8,0,8,0,8,0,0,11,0,0,0,9,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,
,"5523, SA",0,0,0,0,3,11,0,0,3,0,12,9,0,11,4,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,
,"5540, SA",0,7,11,0,4,52,4,0,49,8,65,64,0,131,13,57,6,7,37,20,0,0,35,0,0,0,0,17,34,0,8,9,0,0,15,3,0,3,0,4,0,12,0,3,0,5,0,683,
,"5550, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,
,"5552, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"5554, SA",0,0,5,0,0,15,0,3,14,5,27,23,0,54,3,21,0,3,16,10,0,0,15,0,0,0,4,0,17,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,244,
,"5555, SA",0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
,"5556, SA",0,0,9,0,0,15,0,0,10,5,12,4,0,35,5,14,0,5,13,5,0,0,7,0,0,0,0,0,9,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,157,
,"5558, SA",0,0,0,0,0,18,0,0,8,0,7,18,0,38,0,13,0,0,17,6,0,0,21,0,0,0,0,0,6,0,0,0,0,0,3,0,8,0,0,3,0,0,0,3,0,0,0,169,
,"5560, SA",0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
,"5570, SA",0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
,"5571, SA",0,0,0,0,0,3,0,0,4,0,4,7,0,8,5,7,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,
,"5572, SA",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
,"5573, SA",0,0,0,0,0,5,5,0,3,0,6,8,0,19,0,15,0,0,5,3,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,
,"5575, SA",0,0,0,0,0,7,0,5,8,0,7,10,0,22,0,7,0,0,12,4,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,106,
,"5576, SA",0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,6,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
,"5577, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
,"5580, SA",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
,"5581, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
,"5582, SA",0,0,0,0,0,5,0,0,4,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,
,"5583, SA",0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,8,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
,"5600, SA",0,0,9,0,5,10,0,4,20,5,19,47,0,39,9,20,0,0,8,4,0,0,10,0,0,0,0,6,21,0,0,13,0,0,6,8,4,0,0,0,0,3,0,7,0,6,3,286,
,"5601, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"5602, SA",0,0,0,0,0,3,0,0,0,0,7,3,0,8,0,3,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,41,
,"5603, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
,"5604, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"5605, SA",0,0,0,0,0,7,0,0,3,0,5,4,0,19,0,11,0,0,12,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,
,"5606, SA",0,0,7,0,0,36,11,4,62,3,73,71,0,85,15,51,5,7,28,18,0,7,47,3,0,0,0,3,39,0,31,17,0,0,11,4,0,3,0,23,3,7,0,7,0,12,3,696,
,"5607, SA",0,0,3,3,5,13,0,0,15,4,13,21,0,22,3,10,0,0,14,7,0,0,12,0,0,0,0,0,11,0,11,0,0,0,3,0,4,0,0,3,0,3,0,9,0,3,0,192,
,"5608, SA",0,8,7,0,3,25,0,3,30,10,56,59,0,101,6,47,0,9,37,11,0,3,35,0,0,0,0,0,30,0,3,23,0,0,3,3,0,4,0,4,0,7,0,3,0,7,4,541,
,"5609, SA",0,0,0,0,0,0,0,0,5,0,16,6,0,9,4,8,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,83,
,"5630, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"5631, SA",0,0,0,0,0,6,0,0,0,0,6,5,0,12,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,
,"5633, SA",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
,"5640, SA",0,0,0,0,0,7,0,0,4,0,4,5,0,10,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,
,"5641, SA",0,0,0,0,0,7,0,0,0,0,4,0,0,11,0,4,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,
,"5642, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
,"5650, SA",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
,"5652, SA",0,0,0,0,0,6,0,0,0,0,6,6,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
,"5654, SA",0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
,"5670, SA",0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,
,"5680, SA",0,0,0,0,5,10,0,0,8,0,15,11,0,13,0,8,0,0,15,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,
,"5690, SA",0,0,4,0,0,9,12,0,29,5,34,32,0,31,4,17,0,0,12,9,0,5,10,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,250,
,"5700, SA",0,8,17,0,3,18,11,0,69,5,52,84,0,76,9,63,7,3,36,20,0,0,25,0,0,0,0,7,62,0,116,24,0,0,0,4,3,0,0,12,0,4,0,3,0,3,0,744,
,"5710, SA",0,0,3,0,0,4,4,0,18,0,9,12,0,13,3,17,0,0,9,0,0,3,4,0,0,0,0,0,18,0,41,10,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,179,
,"5720, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
,"5722, SA",0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,
,"5723, SA",0,0,4,0,0,6,6,0,20,0,13,9,0,17,0,3,0,3,8,0,0,3,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,131,
,"5724, SA",6,0,0,0,0,0,4,0,8,0,0,10,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,
,"5725, SA",0,0,0,0,0,7,0,0,7,0,22,16,0,0,3,0,0,3,15,12,0,0,16,0,0,0,0,9,10,0,0,9,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,139,
,"5731, SA",0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,0,0,7,5,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,
,"5732, SA",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
,"5734, SA",0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
,"5950, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"5960, SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"6000, WA",0,0,5,4,0,3,0,5,17,6,14,5,0,23,4,25,4,12,74,12,3,9,94,12,0,0,11,0,17,0,3,26,0,0,5,0,0,0,4,22,30,6,0,10,0,9,5,479,
,"6003, WA",0,0,3,0,0,0,0,0,14,0,0,0,0,8,0,8,0,4,37,3,4,5,54,0,0,0,0,0,4,0,0,9,0,0,5,0,4,3,3,8,0,0,0,6,0,3,0,185,
,"6004, WA",6,0,3,3,0,5,0,4,16,0,19,0,0,26,4,23,0,6,49,14,5,14,108,7,0,0,0,5,8,0,3,33,0,0,11,0,0,0,0,12,8,3,0,18,0,6,0,419,
,"6005, WA",0,0,0,0,0,0,0,3,8,0,7,5,0,4,6,17,0,4,34,3,4,3,31,4,0,0,3,0,11,0,0,15,0,0,3,0,0,3,3,9,6,0,0,9,0,6,0,201,
,"6006, WA",6,0,3,4,0,3,0,7,22,5,14,29,0,18,4,9,4,3,44,12,7,0,57,0,0,0,0,8,19,0,0,13,0,0,10,0,0,5,4,18,14,3,0,11,0,11,3,370,
,"6007, WA",0,0,4,4,0,0,0,0,19,0,12,12,0,17,0,18,0,3,37,11,4,0,50,0,0,0,0,6,7,0,3,9,0,0,5,0,0,5,0,15,3,4,0,11,0,6,3,268,
