,index,Electorate,postcode,record
4181,2828_3,Parkes,2828,3
4182,2828_4,Parkes,2828,4
4183,2828_5,Parkes,2828,5
4184,2828_6,Parkes,2828,6
4185,2829_0,Parkes,2829,0
4186,2829_1,Parkes,2829,1
4187,2829_10,Parkes,2829,10
4188,2829_11,Parkes,2829,11
4189,2829_12,Parkes,2829,12
4190,2829_2,Parkes,2829,2
4191,2829_3,Parkes,2829,3
4192,2829_4,Parkes,2829,4
4193,2829_5,Parkes,2829,5
4194,2829_6,Parkes,2829,6
4195,2829_7,Parkes,2829,7
4196,2829_8,Parkes,2829,8
4197,2829_9,Parkes,2829,9
4198,2830_0,Parkes,2830,0
4199,2830_1,Parkes,2830,1
4200,2830_10,Parkes,2830,10
4201,2830_11,Parkes,2830,11
4202,2830_2,Parkes,2830,2
4203,2830_3,Parkes,2830,3
4204,2830_4,Parkes,2830,4
4205,2830_5,Parkes,2830,5
4206,2830_6,Parkes,2830,6
4207,2830_7,Parkes,2830,7
4208,2830_8,Parkes,2830,8
4209,2830_9,Parkes,2830,9
4210,2831_0,Parkes,2831,0
4211,2831_1,Parkes,2831,1
4212,2831_10,Parkes,2831,10
4213,2831_11,Parkes,2831,11
4214,2831_12,Parkes,2831,12
4215,2831_13,Parkes,2831,13
4216,2831_14,Parkes,2831,14
4217,2831_15,Parkes,2831,15
4218,2831_16,Parkes,2831,16
4219,2831_17,Parkes,2831,17
4220,2831_18,Parkes,2831,18
4221,2831_19,Parkes,2831,19
4222,2831_2,Parkes,2831,2
4223,2831_3,Parkes,2831,3
4224,2831_4,Parkes,2831,4
4225,2831_5,Parkes,2831,5
4226,2831_6,Parkes,2831,6
4227,2831_7,Parkes,2831,7
4228,2831_8,Parkes,2831,8
4229,2831_9,Parkes,2831,9
4230,2832_0,Parkes,2832,0
4231,2832_1,Parkes,2832,1
4232,2832_2,Parkes,2832,2
4233,2832_3,Parkes,2832,3
4234,2832_4,Parkes,2832,4
4235,2833_0,Parkes,2833,0
4236,2834_0,Parkes,2834,0
4237,2835_0,Parkes,2835,0
4238,2835_1,Parkes,2835,1
4239,2835_10,Parkes,2835,10
4240,2835_2,Parkes,2835,2
4241,2835_3,Parkes,2835,3
4242,2835_4,Parkes,2835,4
4243,2835_5,Parkes,2835,5
4244,2835_6,Parkes,2835,6
4245,2835_7,Parkes,2835,7
4246,2835_8,Parkes,2835,8
4247,2835_9,Parkes,2835,9
4248,2836_0,Farrer,2836,0
4249,2836_1,Farrer,2836,1
4250,2839_0,Parkes,2839,0
4251,2839_1,Parkes,2839,1
4252,2839_2,Parkes,2839,2
4253,2839_3,Parkes,2839,3
4254,2839_4,Parkes,2839,4
4255,2839_5,Parkes,2839,5
4256,2840_0,Parkes,2840,0
4257,2840_1,Parkes,2840,1
4258,2840_10,Parkes,2840,10
4259,2840_11,Parkes,2840,11
4260,2840_2,Parkes,2840,2
4261,2840_3,Parkes,2840,3
4262,2840_4,Parkes,2840,4
4263,2840_5,Parkes,2840,5
4264,2840_6,Parkes,2840,6
4265,2840_7,Farrer,2840,7
4266,2840_8,Parkes,2840,8
4267,2840_9,Farrer,2840,9
4268,2842_0,Parkes,2842,0
4269,2842_1,Parkes,2842,1
4270,2842_2,Parkes,2842,2
4271,2843_0,Parkes,2843,0
4272,2844_0,Parkes,2844,0
4273,2844_1,Parkes,2844,1
4274,2844_2,Parkes,2844,2
4275,2844_3,Parkes,2844,3
4276,2845_0,Calare,2845,0
4277,2846_0,Calare,2846,0
4278,2846_1,Calare,2846,1
4279,2846_2,Calare,2846,2
4280,2846_3,Parkes,2846,3
4281,2846_4,Calare,2846,4
4282,2847_0,Calare,2847,0
4283,2847_1,Calare,2847,1
4284,2848_0,Calare,2848,0
4285,2848_1,Hunter,2848,1
4286,2848_2,Hunter,2848,2
4287,2848_3,Parkes,2848,3
4288,2848_4,Hunter,2848,4
4289,2849_0,Calare,2849,0
4290,2849_1,Parkes,2849,1
4291,2849_10,Parkes,2849,10
4292,2849_11,Hunter,2849,11
4293,2849_12,Hunter,2849,12
4294,2849_13,Hunter,2849,13
4295,2849_14,Hunter,2849,14
4296,2849_15,Parkes,2849,15
4297,2849_16,Calare,2849,16
4298,2849_17,Hunter,2849,17
4299,2849_18,Parkes,2849,18
4300,2849_19,Calare,2849,19
4301,2849_2,Hunter,2849,2
4302,2849_3,Parkes,2849,3
4303,2849_4,Hunter,2849,4
4304,2849_5,Parkes,2849,5
4305,2849_6,Parkes,2849,6
4306,2849_7,Hunter,2849,7
4307,2849_8,Parkes,2849,8
4308,2849_9,Hunter,2849,9
4309,2850_0,Parkes,2850,0
4310,2850_1,Parkes,2850,1
4311,2850_10,Parkes,2850,10
4312,2850_11,Parkes,2850,11
4313,2850_12,Parkes,2850,12
4314,2850_13,Parkes,2850,13
4315,2850_14,Parkes,2850,14
4316,2850_15,Parkes,2850,15
4317,2850_16,Parkes,2850,16
4318,2850_17,Parkes,2850,17
4319,2850_18,Parkes,2850,18
4320,2850_19,Parkes,2850,19
4321,2850_2,Parkes,2850,2
4322,2850_3,Parkes,2850,3
4323,2850_4,Parkes,2850,4
4324,2850_5,Parkes,2850,5
4325,2850_6,Parkes,2850,6
4326,2850_7,Parkes,2850,7
4327,2850_8,Parkes,2850,8
4328,2850_9,Parkes,2850,9
4329,2852_0,Parkes,2852,0
4330,2852_1,Parkes,2852,1
4331,2852_10,Parkes,2852,10
4332,2852_11,Parkes,2852,11
4333,2852_12,Parkes,2852,12
4334,2852_13,Parkes,2852,13
4335,2852_14,Parkes,2852,14
4336,2852_2,Parkes,2852,2
4337,2852_3,Parkes,2852,3
4338,2852_4,Parkes,2852,4
4339,2852_5,Parkes,2852,5
4340,2852_6,Parkes,2852,6
4341,2852_7,Parkes,2852,7
4342,2852_8,Parkes,2852,8
4343,2852_9,Parkes,2852,9
4344,2864_0,Calare,2864,0
4345,2864_1,Calare,2864,1
4346,2864_2,Calare,2864,2
4347,2864_3,Calare,2864,3
4348,2864_4,Calare,2864,4
4349,2865_0,Calare,2865,0
4350,2865_1,Calare,2865,1
4351,2865_2,Calare,2865,2
4352,2866_0,Calare,2866,0
4353,2866_1,Calare,2866,1
4354,2866_2,Parkes,2866,2
4355,2866_3,Parkes,2866,3
4356,2866_4,Calare,2866,4
4357,2866_5,Calare,2866,5
4358,2866_6,Calare,2866,6
4359,2867_0,Calare,2867,0
4360,2867_1,Calare,2867,1
4361,2867_2,Calare,2867,2
4362,2867_3,Parkes,2867,3
4363,2867_4,Calare,2867,4
4364,2868_0,Parkes,2868,0
4365,2868_1,Parkes,2868,1
4366,2868_2,Parkes,2868,2
4367,2868_3,Calare,2868,3
4368,2868_4,Calare,2868,4
4369,2869_0,Calare,2869,0
4370,2869_1,Parkes,2869,1
4371,2869_2,Calare,2869,2
4372,2870_0,Calare,2870,0
4373,2870_1,Calare,2870,1
4374,2870_2,Calare,2870,2
4375,2870_3,Calare,2870,3
4376,2870_4,Calare,2870,4
4377,2870_5,Calare,2870,5
4378,2870_6,Calare,2870,6
4379,2870_7,Calare,2870,7
4380,2870_8,Calare,2870,8
4381,2870_9,Calare,2870,9
4382,2871_0,Calare,2871,0
4383,2871_1,Calare,2871,1
4384,2871_10,Calare,2871,10
4385,2871_11,Calare,2871,11
4386,2871_12,Parkes,2871,12
4387,2871_13,Calare,2871,13
4388,2871_14,Hume,2871,14
4389,2871_2,Parkes,2871,2
4390,2871_3,Calare,2871,3
4391,2871_4,Parkes,2871,4
4392,2871_5,Calare,2871,5
4393,2871_6,Calare,2871,6
4394,2871_7,Calare,2871,7
4395,2871_8,Calare,2871,8
4396,2871_9,Calare,2871,9
4397,2873_0,Parkes,2873,0
4398,2873_1,Parkes,2873,1
4399,2873_2,Parkes,2873,2
4400,2873_3,Parkes,2873,3
4401,2874_0,Parkes,2874,0
4402,2874_1,Calare,2874,1
4403,2874_2,Parkes,2874,2
4404,2875_0,Calare,2875,0
4405,2875_1,Parkes,2875,1
4406,2875_2,Calare,2875,2
4407,2875_3,Parkes,2875,3
4408,2875_4,Calare,2875,4
4409,2875_5,Parkes,2875,5
4410,2875_6,Calare,2875,6
4411,2875_7,Parkes,2875,7
4412,2875_8,Calare,2875,8
4413,2876_0,Calare,2876,0
4414,2876_1,Calare,2876,1
4415,2876_2,Calare,2876,2
4416,2877_0,Parkes,2877,0
4417,2877_1,Parkes,2877,1
4418,2877_10,Calare,2877,10
4419,2877_2,Calare,2877,2
4420,2877_3,Parkes,2877,3
4421,2877_4,Parkes,2877,4
4422,2877_5,Parkes,2877,5
4423,2877_6,Parkes,2877,6
4424,2877_7,Parkes,2877,7
4425,2877_8,Parkes,2877,8
4426,2877_9,Parkes,2877,9
4427,2878_0,Farrer,2878,0
4428,2878_1,Farrer,2878,1
4429,2878_2,Parkes,2878,2
4430,2878_3,Farrer,2878,3
4431,2878_4,Riverina,2878,4
4432,2879_0,Farrer,2879,0
4433,2879_1,Farrer,2879,1
4434,2880_0,Farrer,2880,0
4435,2880_1,Farrer,2880,1
4436,2880_2,Maranoa,2880,2
4437,2880_3,Farrer,2880,3
4438,2880_4,Farrer,2880,4
4439,2880_5,Farrer,2880,5
4440,2880_6,Farrer,2880,6
4441,2880_7,Farrer,2880,7
4442,2880_8,Farrer,2880,8
4443,2880_9,Farrer,2880,9
4444,2898_0,Sydney,2898,0
4445,2900_0,Canberra,2900,0
4446,2902_0,Canberra,2902,0
4447,2903_0,Canberra,2903,0
4448,2903_1,Canberra,2903,1
4449,2904_0,Canberra,2904,0
4450,2904_1,Canberra,2904,1
4451,2904_2,Canberra,2904,2
4452,2904_3,Canberra,2904,3
4453,2905_0,Canberra,2905,0
4454,2905_1,Canberra,2905,1
4455,2905_2,Canberra,2905,2
4456,2905_3,Canberra,2905,3
4457,2905_4,Canberra,2905,4
4458,2905_5,Canberra,2905,5
4459,2905_6,Canberra,2905,6
4460,2906_0,Canberra,2906,0
4461,2906_1,Canberra,2906,1
4462,2906_2,Canberra,2906,2
4463,2911_0,Fraser,2911,0
4464,2911_1,Fraser,2911,1
4465,2912_0,Fraser,2912,0
4466,2912_1,Fraser,2912,1
4467,2913_0,Fraser,2913,0
4468,2913_1,Fraser,2913,1
4469,2913_2,Fraser,2913,2
4470,2913_3,Fraser,2913,3
4471,2913_4,Fraser,2913,4
4472,2914_0,Fraser,2914,0
4473,2914_1,Fraser,2914,1
4474,2914_2,Fraser,2914,2
4475,2914_3,Fraser,2914,3
4476,2914_4,Fraser,2914,4
4477,3000_0,Melbourne,3000,0
4478,3002_0,Melbourne,3002,0
4479,3003_0,Melbourne,3003,0
4480,3004_0,Melbourne,3004,0
4481,3004_1,Melbourne Ports,3004,1
4482,3006_0,Melbourne Ports,3006,0
4483,3006_1,Melbourne Ports,3006,1
4484,3008_0,Melbourne,3008,0
4485,3008_1,Melbourne Ports,3008,1
4486,3011_0,Gellibrand,3011,0
4487,3011_1,Gellibrand,3011,1
4488,3012_0,Gellibrand,3012,0
4489,3012_1,Gellibrand,3012,1
4490,3012_2,Gellibrand,3012,2
4491,3012_3,Maribyrnong,3012,3
4492,3012_4,Gellibrand,3012,4
4493,3012_5,Gellibrand,3012,5
4494,3013_0,Gellibrand,3013,0
4495,3013_1,Gellibrand,3013,1
4496,3015_0,Gellibrand,3015,0
4497,3015_1,Gellibrand,3015,1
4498,3015_2,Gellibrand,3015,2
4499,3016_0,Gellibrand,3016,0
4500,3016_1,Gellibrand,3016,1
4501,3018_0,Gellibrand,3018,0
4502,3018_1,Gellibrand,3018,1
4503,3019_0,Maribyrnong,3019,0
4504,3020_0,Gellibrand,3020,0
4505,3020_1,Gellibrand,3020,1
4506,3020_2,Maribyrnong,3020,2
4507,3020_3,Gellibrand,3020,3
4508,3021_0,Gorton,3021,0
4509,3021_1,Maribyrnong,3021,1
4510,3021_2,Gorton,3021,2
4511,3021_3,Maribyrnong,3021,3
4512,3022_0,Gellibrand,3022,0
4513,3023_0,Gorton,3023,0
4514,3023_1,Gorton,3023,1
4515,3023_2,Gorton,3023,2
4516,3023_3,Gorton,3023,3
4517,3023_4,Gorton,3023,4
4518,3023_5,Gorton,3023,5
4519,3023_6,Gorton,3023,6
4520,3024_0,Lalor,3024,0
4521,3024_1,Lalor,3024,1
4522,3024_2,Gorton,3024,2
4523,3024_3,Lalor,3024,3
4524,3024_4,Lalor,3024,4
4525,3024_5,Lalor,3024,5
4526,3025_0,Gellibrand,3025,0
4527,3025_1,Gellibrand,3025,1
4528,3025_2,Gellibrand,3025,2
4529,3026_0,Gellibrand,3026,0
4530,3026_1,Lalor,3026,1
4531,3027_0,Lalor,3027,0
4532,3027_1,Lalor,3027,1
4533,3027_2,Lalor,3027,2
4534,3028_0,Gellibrand,3028,0
4535,3028_1,Lalor,3028,1
4536,3028_2,Lalor,3028,2
4537,3028_3,Gellibrand,3028,3
4538,3028_4,Lalor,3028,4
4539,3028_5,Lalor,3028,5
4540,3028_6,Lalor,3028,6
4541,3029_0,Lalor,3029,0
4542,3029_1,Lalor,3029,1
4543,3029_2,Gorton,3029,2
4544,3029_3,Lalor,3029,3
4545,3030_0,Gorton,3030,0
4546,3030_1,Lalor,3030,1
4547,3030_2,Lalor,3030,2
4548,3030_3,Lalor,3030,3
4549,3030_4,Lalor,3030,4
4550,3030_5,Lalor,3030,5
4551,3031_0,Melbourne,3031,0
4552,3031_1,Melbourne,3031,1
4553,3031_2,Melbourne,3031,2
4554,3032_0,Melbourne,3032,0
4555,3032_1,Maribyrnong,3032,1
4556,3032_2,Melbourne,3032,2
4557,3033_0,Calwell,3033,0
4558,3033_1,Maribyrnong,3033,1
4559,3034_0,Maribyrnong,3034,0
4560,3036_0,Calwell,3036,0
4561,3036_1,Calwell,3036,1
4562,3037_0,Gorton,3037,0
4563,3037_1,Gorton,3037,1
4564,3037_2,Calwell,3037,2
4565,3037_3,Gorton,3037,3
4566,3038_0,Calwell,3038,0
4567,3038_1,Calwell,3038,1
4568,3038_2,Calwell,3038,2
4569,3039_0,Maribyrnong,3039,0
4570,3040_0,Maribyrnong,3040,0
4571,3040_1,Maribyrnong,3040,1
4572,3040_2,Maribyrnong,3040,2
4573,3041_0,Wills,3041,0
4574,3041_1,Maribyrnong,3041,1
4575,3041_2,Maribyrnong,3041,2
4576,3041_3,Wills,3041,3
4577,3041_4,Wills,3041,4
4578,3042_0,Maribyrnong,3042,0
4579,3042_1,Calwell,3042,1
4580,3042_2,Maribyrnong,3042,2
4581,3043_0,Calwell,3043,0
4582,3043_1,Wills,3043,1
4583,3043_2,Calwell,3043,2
4584,3043_3,Wills,3043,3
4585,3044_0,Wills,3044,0
4586,3044_1,Wills,3044,1
4587,3045_0,Calwell,3045,0
4588,3046_0,Wills,3046,0
4589,3046_1,Wills,3046,1
4590,3046_2,Wills,3046,2
4591,3047_0,Calwell,3047,0
4592,3047_1,Calwell,3047,1
4593,3047_2,Calwell,3047,2
4594,3047_3,Calwell,3047,3
4595,3048_0,Calwell,3048,0
4596,3048_1,Calwell,3048,1
4597,3049_0,Calwell,3049,0
4598,3049_1,Calwell,3049,1
4599,3051_0,Melbourne,3051,0
4600,3052_0,Melbourne,3052,0
4601,3053_0,Melbourne,3053,0
4602,3054_0,Melbourne,3054,0
4603,3054_1,Melbourne,3054,1
4604,3054_2,Melbourne,3054,2
4605,3055_0,Wills,3055,0
4606,3056_0,Wills,3056,0
4607,3056_1,Wills,3056,1
4608,3057_0,Wills,3057,0
4609,3057_1,Wills,3057,1
4610,3057_2,Batman,3057,2
4611,3057_3,Wills,3057,3
4612,3057_4,Wills,3057,4
4613,3058_0,Batman,3058,0
4614,3058_1,Wills,3058,1
4615,3058_2,Batman,3058,2
4616,3058_3,Wills,3058,3
4617,3058_4,Batman,3058,4
4618,3058_5,Wills,3058,5
4619,3059_0,Calwell,3059,0
4620,3060_0,Calwell,3060,0
4621,3060_1,Wills,3060,1
4622,3061_0,Calwell,3061,0
4623,3062_0,Calwell,3062,0
4624,3063_0,McEwen,3063,0
4625,3063_1,McEwen,3063,1
4626,3064_0,Calwell,3064,0
4627,3064_1,McEwen,3064,1
4628,3064_2,McEwen,3064,2
4629,3064_3,McEwen,3064,3
4630,3064_4,McEwen,3064,4
4631,3064_5,Calwell,3064,5
4632,3065_0,Melbourne,3065,0
4633,3066_0,Melbourne,3066,0
4634,3067_0,Melbourne,3067,0
4635,3068_0,Batman,3068,0
4636,3068_1,Melbourne,3068,1
4637,3068_2,Wills,3068,2
4638,3068_3,Melbourne,3068,3
4639,3068_4,Batman,3068,4
4640,3068_5,Melbourne,3068,5
4641,3068_6,Wills,3068,6
4642,3070_0,Batman,3070,0
4643,3070_1,Batman,3070,1
4644,3070_2,Batman,3070,2
4645,3070_3,Batman,3070,3
4646,3070_4,Batman,3070,4
4647,3070_5,Batman,3070,5
4648,3071_0,Batman,3071,0
4649,3072_0,Batman,3072,0
4650,3072_1,Batman,3072,1
4651,3072_2,Batman,3072,2
4652,3072_3,Batman,3072,3
4653,3073_0,Batman,3073,0
4654,3073_1,Batman,3073,1
4655,3073_2,Batman,3073,2
4656,3073_3,Batman,3073,3
4657,3074_0,Batman,3074,0
4658,3074_1,Scullin,3074,1
4659,3075_0,Scullin,3075,0
4660,3076_0,Scullin,3076,0
4661,3078_0,Batman,3078,0
4662,3078_1,Batman,3078,1
4663,3079_0,Jagajaga,3079,0
4664,3079_1,Jagajaga,3079,1
4665,3081_0,Jagajaga,3081,0
4666,3081_1,Jagajaga,3081,1
4667,3081_2,Jagajaga,3081,2
4668,3082_0,Scullin,3082,0
4669,3082_1,Scullin,3082,1
4670,3083_0,Batman,3083,0
4671,3083_1,Jagajaga,3083,1
4672,3083_2,Scullin,3083,2
4673,3083_3,Batman,3083,3
4674,3084_0,Jagajaga,3084,0
4675,3084_1,Jagajaga,3084,1
4676,3084_2,Jagajaga,3084,2
4677,3084_3,Jagajaga,3084,3
4678,3085_0,Batman,3085,0
4679,3085_1,Jagajaga,3085,1
4680,3085_2,Jagajaga,3085,2
4681,3087_0,Jagajaga,3087,0
4682,3087_1,Scullin,3087,1
4683,3088_0,Jagajaga,3088,0
4684,3088_1,Jagajaga,3088,1
4685,3088_2,Scullin,3088,2
4686,3088_3,Jagajaga,3088,3
4687,3089_0,Scullin,3089,0
4688,3090_0,Scullin,3090,0
4689,3091_0,Scullin,3091,0
4690,3093_0,Jagajaga,3093,0
4691,3094_0,Jagajaga,3094,0
4692,3095_0,Jagajaga,3095,0
4693,3095_1,Jagajaga,3095,1
4694,3095_2,Jagajaga,3095,2
4695,3096_0,Scullin,3096,0
4696,3097_0,McEwen,3097,0
4697,3097_1,Jagajaga,3097,1
4698,3097_2,McEwen,3097,2
4699,3097_3,Jagajaga,3097,3
4700,3097_4,McEwen,3097,4
4701,3099_0,McEwen,3099,0
4702,3099_1,McEwen,3099,1
4703,3099_2,Scullin,3099,2
4704,3099_3,McEwen,3099,3
4705,3099_4,McEwen,3099,4
4706,3101_0,Kooyong,3101,0
4707,3102_0,Kooyong,3102,0
4708,3103_0,Kooyong,3103,0
4709,3103_1,Kooyong,3103,1
4710,3104_0,Kooyong,3104,0
4711,3105_0,Menzies,3105,0
4712,3106_0,Menzies,3106,0
4713,3107_0,Menzies,3107,0
4714,3107_1,Menzies,3107,1
4715,3108_0,Menzies,3108,0
4716,3109_0,Menzies,3109,0
4717,3109_1,Menzies,3109,1
4718,3111_0,Menzies,3111,0
4719,3113_0,Jagajaga,3113,0
4720,3113_1,Menzies,3113,1
4721,3114_0,Menzies,3114,0
4722,3115_0,Casey,3115,0
4723,3115_1,Menzies,3115,1
4724,3116_0,Casey,3116,0
4725,3121_0,Melbourne,3121,0
4726,3121_1,Melbourne,3121,1
4727,3121_2,Melbourne,3121,2
4728,3122_0,Kooyong,3122,0
4729,3123_0,Higgins,3123,0
4730,3123_1,Kooyong,3123,1
4731,3124_0,Higgins,3124,0
4732,3124_1,Kooyong,3124,1
4733,3124_2,Higgins,3124,2
4734,3124_3,Kooyong,3124,3
4735,3125_0,Chisholm,3125,0
4736,3125_1,Chisholm,3125,1
4737,3126_0,Kooyong,3126,0
4738,3127_0,Chisholm,3127,0
4739,3127_1,Kooyong,3127,1
4740,3127_2,Chisholm,3127,2
4741,3127_3,Kooyong,3127,3
4742,3128_0,Chisholm,3128,0
4743,3128_1,Chisholm,3128,1
4744,3128_2,Chisholm,3128,2
4745,3129_0,Chisholm,3129,0
4746,3129_1,Chisholm,3129,1
4747,3129_2,Chisholm,3129,2
4748,3129_3,Kooyong,3129,3
4749,3130_0,Deakin,3130,0
4750,3130_1,Deakin,3130,1
4751,3130_2,Chisholm,3130,2
4752,3130_3,Deakin,3130,3
4753,3130_4,Deakin,3130,4
4754,3131_0,Chisholm,3131,0
4755,3131_1,Deakin,3131,1
4756,3131_2,Deakin,3131,2
4757,3132_0,Deakin,3132,0
4758,3132_1,Deakin,3132,1
4759,3133_0,Deakin,3133,0
4760,3133_1,Deakin,3133,1
4761,3133_2,Deakin,3133,2
4762,3134_0,Deakin,3134,0
4763,3134_1,Menzies,3134,1
4764,3134_2,Deakin,3134,2
4765,3134_3,Deakin,3134,3
4766,3134_4,Menzies,3134,4
4767,3134_5,Menzies,3134,5
4768,3134_6,Menzies,3134,6
4769,3134_7,Menzies,3134,7
4770,3135_0,Deakin,3135,0
4771,3135_1,Deakin,3135,1
4772,3135_2,Deakin,3135,2
4773,3136_0,Casey,3136,0
4774,3136_1,Deakin,3136,1
4775,3136_2,Menzies,3136,2
4776,3136_3,Menzies,3136,3
4777,3136_4,Casey,3136,4
4778,3136_5,Deakin,3136,5
4779,3136_6,Menzies,3136,6
4780,3136_7,Casey,3136,7
4781,3136_8,Deakin,3136,8
4782,3137_0,Casey,3137,0
4783,3137_1,Casey,3137,1
4784,3137_2,Casey,3137,2
4785,3138_0,Casey,3138,0
4786,3139_0,Casey,3139,0
4787,3139_1,La Trobe,3139,1
4788,3139_10,Casey,3139,10
4789,3139_11,Casey,3139,11
4790,3139_12,Casey,3139,12
4791,3139_13,Casey,3139,13
4792,3139_14,La Trobe,3139,14
4793,3139_2,Casey,3139,2
4794,3139_3,Casey,3139,3
4795,3139_4,Casey,3139,4
4796,3139_5,Casey,3139,5
4797,3139_6,Casey,3139,6
4798,3139_7,Casey,3139,7
4799,3139_8,Casey,3139,8
4800,3139_9,Casey,3139,9
4801,3140_0,Casey,3140,0
4802,3141_0,Higgins,3141,0
4803,3141_1,Melbourne Ports,3141,1
4804,3142_0,Higgins,3142,0
4805,3142_1,Higgins,3142,1
4806,3142_2,Higgins,3142,2
4807,3143_0,Higgins,3143,0
4808,3144_0,Higgins,3144,0
4809,3144_1,Higgins,3144,1
4810,3144_2,Higgins,3144,2
4811,3145_0,Melbourne Ports,3145,0
4812,3145_1,Higgins,3145,1
4813,3145_2,Higgins,3145,2
4814,3145_3,Melbourne Ports,3145,3
4815,3145_4,Higgins,3145,4
4816,3146_0,Higgins,3146,0
4817,3146_1,Kooyong,3146,1
4818,3147_0,Higgins,3147,0
4819,3147_1,Higgins,3147,1
4820,3147_2,Chisholm,3147,2
4821,3147_3,Higgins,3147,3
4822,3148_0,Chisholm,3148,0
4823,3149_0,Chisholm,3149,0
4824,3149_1,Chisholm,3149,1
4825,3149_2,Bruce,3149,2
4826,3150_0,Bruce,3150,0
4827,3150_1,Bruce,3150,1
4828,3150_2,Bruce,3150,2
4829,3151_0,Chisholm,3151,0
4830,3151_1,Chisholm,3151,1
4831,3151_2,Chisholm,3151,2
4832,3152_0,Aston,3152,0
4833,3152_1,Aston,3152,1
4834,3152_2,Aston,3152,2
4835,3153_0,Aston,3153,0
4836,3153_1,Casey,3153,1
4837,3153_2,Deakin,3153,2
4838,3153_3,Casey,3153,3
4839,3153_4,Deakin,3153,4
4840,3154_0,Aston,3154,0
4841,3154_1,La Trobe,3154,1
4842,3155_0,Aston,3155,0
4843,3155_1,La Trobe,3155,1
4844,3156_0,Aston,3156,0
4845,3156_1,La Trobe,3156,1
4846,3156_2,Aston,3156,2
4847,3156_3,La Trobe,3156,3
4848,3156_4,Holt,3156,4
4849,3156_5,Aston,3156,5
4850,3156_6,La Trobe,3156,6
4851,3156_7,La Trobe,3156,7
4852,3158_0,La Trobe,3158,0
4853,3159_0,La Trobe,3159,0
4854,3159_1,La Trobe,3159,1
4855,3160_0,La Trobe,3160,0
4856,3160_1,La Trobe,3160,1
4857,3160_2,La Trobe,3160,2
4858,3160_3,La Trobe,3160,3
4859,3161_0,Melbourne Ports,3161,0
4860,3161_1,Melbourne Ports,3161,1
4861,3162_0,Melbourne Ports,3162,0
4862,3162_1,Goldstein,3162,1
4863,3163_0,Higgins,3163,0
4864,3163_1,Goldstein,3163,1
4865,3163_2,Melbourne Ports,3163,2
4866,3163_3,Higgins,3163,3
4867,3163_4,Hotham,3163,4
4868,3165_0,Hotham,3165,0
4869,3165_1,Hotham,3165,1
4870,3165_2,Hotham,3165,2
4871,3166_0,Chisholm,3166,0
4872,3166_1,Higgins,3166,1
4873,3166_2,Hotham,3166,2
4874,3166_3,Chisholm,3166,3
4875,3166_4,Chisholm,3166,4
4876,3166_5,Hotham,3166,5
4877,3166_6,Chisholm,3166,6
4878,3167_0,Chisholm,3167,0
4879,3167_1,Hotham,3167,1
4880,3167_2,Chisholm,3167,2
4881,3167_3,Hotham,3167,3
4882,3168_0,Bruce,3168,0
4883,3168_1,Chisholm,3168,1
4884,3168_2,Hotham,3168,2
4885,3168_3,Bruce,3168,3
4886,3168_4,Chisholm,3168,4
4887,3169_0,Hotham,3169,0
4888,3169_1,Chisholm,3169,1
4889,3169_2,Hotham,3169,2
4890,3169_3,Chisholm,3169,3
4891,3169_4,Hotham,3169,4
4892,3170_0,Bruce,3170,0
4893,3171_0,Bruce,3171,0
4894,3171_1,Hotham,3171,1
4895,3172_0,Hotham,3172,0
4896,3172_1,Hotham,3172,1
4897,3172_2,Hotham,3172,2
4898,3173_0,Hotham,3173,0
4899,3173_1,Isaacs,3173,1
4900,3174_0,Bruce,3174,0
4901,3174_1,Hotham,3174,1
4902,3174_2,Isaacs,3174,2
4903,3174_3,Bruce,3174,3
4904,3174_4,Hotham,3174,4
4905,3174_5,Isaacs,3174,5
4906,3174_6,Bruce,3174,6
4907,3174_7,Bruce,3174,7
4908,3174_8,Hotham,3174,8
4909,3174_9,Isaacs,3174,9
4910,3175_0,Isaacs,3175,0
4911,3175_1,Bruce,3175,1
4912,3175_2,Isaacs,3175,2
4913,3175_3,Bruce,3175,3
4914,3175_4,Isaacs,3175,4
4915,3175_5,Bruce,3175,5
4916,3175_6,Bruce,3175,6
4917,3177_0,Holt,3177,0
4918,3177_1,Holt,3177,1
4919,3178_0,Aston,3178,0
4920,3179_0,Aston,3179,0
4921,3180_0,Aston,3180,0
4922,3181_0,Higgins,3181,0
4923,3181_1,Higgins,3181,1
4924,3181_2,Melbourne Ports,3181,2
4925,3182_0,Melbourne Ports,3182,0
4926,3182_1,Melbourne Ports,3182,1
4927,3182_2,Melbourne Ports,3182,2
4928,3183_0,Melbourne Ports,3183,0
4929,3183_1,Melbourne Ports,3183,1
4930,3183_2,Melbourne Ports,3183,2
4931,3184_0,Melbourne Ports,3184,0
4932,3185_0,Goldstein,3185,0
4933,3185_1,Melbourne Ports,3185,1
4934,3185_2,Goldstein,3185,2
4935,3185_3,Melbourne Ports,3185,3
4936,3186_0,Goldstein,3186,0
4937,3187_0,Goldstein,3187,0
4938,3188_0,Goldstein,3188,0
4939,3188_1,Goldstein,3188,1
4940,3189_0,Hotham,3189,0
4941,3190_0,Goldstein,3190,0
4942,3190_1,Hotham,3190,1
4943,3191_0,Goldstein,3191,0
4944,3192_0,Goldstein,3192,0
4945,3192_1,Hotham,3192,1
4946,3193_0,Goldstein,3193,0
